epoch,train_loss,window_accuracy,window_balanced_accuracy,window_macro_precision,window_macro_f1,cell_accuracy,cell_balanced_accuracy,cell_macro_precision,cell_macro_f1,window_recall_AltBasket,window_recall_AltDTC,window_recall_ChC,window_recall_DTC,window_recall_ITC,window_recall_ITCperi,window_recall_L1,window_recall_L2IT,window_recall_L3IT,window_recall_L4IT,window_recall_L5ET,window_recall_L5IT,window_recall_L5NP,window_recall_L6CT,window_recall_L6IT,window_recall_MC,window_recall_NGC,window_recall_NMC,window_recall_OPC,window_recall_PV,window_recall_astrocyte,window_recall_microglia,window_recall_oligo,window_recall_thalamocortical,cell_recall_AltBasket,cell_recall_AltDTC,cell_recall_ChC,cell_recall_DTC,cell_recall_ITC,cell_recall_ITCperi,cell_recall_L1,cell_recall_L2IT,cell_recall_L3IT,cell_recall_L4IT,cell_recall_L5ET,cell_recall_L5IT,cell_recall_L5NP,cell_recall_L6CT,cell_recall_L6IT,cell_recall_MC,cell_recall_NGC,cell_recall_NMC,cell_recall_OPC,cell_recall_PV,cell_recall_astrocyte,cell_recall_microglia,cell_recall_oligo,cell_recall_thalamocortical,window_precision_AltBasket,window_precision_AltDTC,window_precision_ChC,window_precision_DTC,window_precision_ITC,window_precision_ITCperi,window_precision_L1,window_precision_L2IT,window_precision_L3IT,window_precision_L4IT,window_precision_L5ET,window_precision_L5IT,window_precision_L5NP,window_precision_L6CT,window_precision_L6IT,window_precision_MC,window_precision_NGC,window_precision_NMC,window_precision_OPC,window_precision_PV,window_precision_astrocyte,window_precision_microglia,window_precision_oligo,window_precision_thalamocortical,cell_precision_AltBasket,cell_precision_AltDTC,cell_precision_ChC,cell_precision_DTC,cell_precision_ITC,cell_precision_ITCperi,cell_precision_L1,cell_precision_L2IT,cell_precision_L3IT,cell_precision_L4IT,cell_precision_L5ET,cell_precision_L5IT,cell_precision_L5NP,cell_precision_L6CT,cell_precision_L6IT,cell_precision_MC,cell_precision_NGC,cell_precision_NMC,cell_precision_OPC,cell_precision_PV,cell_precision_astrocyte,cell_precision_microglia,cell_precision_oligo,cell_precision_thalamocortical
0,0.34077673719039797,0.5099907540686911,0.4155445963842108,0.36178777868093764,0.36122444216024696,0.785876993166287,0.7085107365790501,0.7158683256949613,0.6937517688385965,0.416931406326905,0.23663704716336295,0.0,0.1478426078696065,0.26195856873822976,0.1899616591146741,0.18327676643011417,0.49819296726689277,0.5074635563982222,0.39873192989902784,0.5830142019359853,0.22098594609429495,0.3181987809429033,0.7875468320541152,0.08468843307316416,0.4313686757697721,0.785951174573929,0.4976785825820824,0.0,0.9293735986825136,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.7142857142857143,0.5,0.3333333333333333,0.8115942028985508,0.8979591836734694,0.8440366972477065,0.75,0.5555555555555556,1.0,1.0,0.0,0.875,1.0,1.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.34152509758645333,0.04305541737140583,0.0,0.12459969661216923,0.34735922087651394,0.09666977074187398,0.13769655758606034,0.6623172285619751,0.43347947151301136,0.6479106289003694,0.46392668390869224,0.36125209133649255,0.020421849303038527,0.319098678699689,0.25447472567008456,0.5312398637690561,0.48836543690431894,0.3282749907301866,0.0,0.9105126061854868,0.0,0.0,0.0,0.0,0.875,0.5,0.0,0.0,1.0,1.0,0.25,0.9333333333333333,0.6027397260273972,0.9484536082474226,1.0,0.8823529411764706,1.0,0.5543478260869565,0.0,0.8235294117647058,1.0,0.5714285714285714,0.0,0.9444444444444444,0.0,0.0,0.0,0.0
1,0.31435486745564484,0.527435386259349,0.4358437270722947,0.40176295574681997,0.3881382384209179,0.8018223234624146,0.7466815845422017,0.7587874238196979,0.7358266016761262,0.3660566468298358,0.1572112098427888,0.0,0.343982800859957,0.2347834274952919,0.21793307772743117,0.23583256196647126,0.46926985286914435,0.4842841823889597,0.4898517659927026,0.5986292658800254,0.30438884378323366,0.47157606667495955,0.8061449991683103,0.08735248557595168,0.41912145978913057,0.7831414094887149,0.4537486206824759,0.0,0.9218784102859183,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6666666666666666,0.7142857142857143,0.5,0.3333333333333333,0.8115942028985508,0.8979591836734694,0.8899082568807339,0.75,0.5925925925925926,1.0,1.0,0.0,0.8125,1.0,1.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.40305456336987316,0.07547912838015228,0.0,0.13177804593077821,0.46556875046680113,0.10573711579926437,0.20928216127412952,0.7281350779532897,0.46911094468008235,0.5909687362287014,0.5814642984599335,0.32221885970221525,0.028020873370191882,0.33277312572955053,0.3454163460969403,0.5485038454081302,0.5957670474455112,0.3694399240574993,0.0,0.9290143590897162,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.5,0.25,0.9333333333333333,0.6666666666666666,0.9150943396226415,1.0,0.8421052631578947,1.0,0.5795454545454546,0.0,0.9285714285714286,1.0,0.5714285714285714,0.0,0.9714285714285714,0.0,0.0,0.0,0.0
2,0.3037374134790284,0.5246544913921594,0.4254211318202465,0.4036268560965337,0.389250169123427,0.7949886104783599,0.6741097635949986,0.6987394593761054,0.6703475486901704,0.3428565036466956,0.17142857142857143,0.0,0.16904154792260387,0.29862523540489644,0.1986754966887417,0.1909904350509102,0.4802470802852067,0.4567533335405464,0.4366332269465917,0.597456369674274,0.35246829580669875,0.40589625575320315,0.8549929108349373,0.09495551181986216,0.4676576376371433,0.7641179180101336,0.4414024275988424,0.0,0.9333816147145777,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.8571428571428571,0.5,0.3333333333333333,0.8115942028985508,0.8979591836734694,0.8623853211009175,0.75,0.7037037037037037,1.0,1.0,0.0,0.875,1.0,1.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.4283957174405278,0.08711963318049187,0.0,0.13506171853153837,0.45968981011740834,0.16131314560633933,0.15810310331616365,0.6934313545585222,0.4725025622475433,0.6492987066584935,0.5612281470271993,0.28376779705488375,0.029933033666636088,0.29137603386097133,0.3131153608883405,0.570099834445392,0.6683184272016759,0.3838327147641894,0.0,0.9186963091712906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.9333333333333333,0.6376811594202898,0.9591836734693877,0.9,0.8260869565217391,1.0,0.5604395604395604,0.0,0.875,1.0,0.8,0.0,0.918918918918919,0.0,0.0,0.0,0.0
3,0.29565945455003634,0.5305687063941746,0.439133360543908,0.3888897382375414,0.390467006598665,0.8109339407744874,0.7498417679008057,0.7466124141455233,0.7325818423539182,0.4066848628573985,0.17088174982911825,0.0,0.33023348832558375,0.357608286252354,0.17340536772394563,0.16013576056772602,0.5426075813297113,0.4462282037733503,0.43469051253377305,0.6128312018653289,0.3550183535546433,0.4208234855081478,0.8002677248928705,0.11941839842551503,0.37838794373523627,0.7986181483187471,0.47173700318544276,0.0,0.9248224171114506,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6666666666666666,0.9285714285714286,0.5,0.3333333333333333,0.8840579710144928,0.8367346938775511,0.8532110091743119,0.8333333333333334,0.8148148148148148,1.0,1.0,0.0,0.625,1.0,0.75,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.40184808559554336,0.09810846872302018,0.0,0.12561093889660158,0.413046788332282,0.12148220499359014,0.15743174924165823,0.6525357888837944,0.45340491887410683,0.6507681920525957,0.5174318713310743,0.3039866052413847,0.037217949987348314,0.35562853532420263,0.30721546280609885,0.5483028409226439,0.6077324827368642,0.3284815448403839,0.0,0.9197808594925531,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.8970588235294118,0.6612903225806451,0.9587628865979382,1.0,0.8461538461538461,1.0,0.6,0.0,0.9090909090909091,1.0,0.42857142857142855,0.0,0.9714285714285714,0.0,0.0,0.0,0.0
4,0.2888430466356322,0.5341423488348829,0.4384284375352895,0.40526267831822327,0.39419751597706826,0.8154897494305239,0.7250567096517088,0.7631675070818653,0.7267126019999582,0.2688039733321401,0.20997949419002052,0.0,0.3239338033098345,0.3533145009416196,0.19423143952596725,0.28818265967294043,0.4532911824745625,0.4688364467099742,0.524379841481034,0.620970818907652,0.322262118491921,0.45540490110710286,0.7906834905623015,0.1653882706856942,0.3681243158267282,0.7429755872869646,0.41310820095355083,0.0,0.9278408301752019,0.0,0.0,0.0,0.0,0.7142857142857143,0.5,0.0,0.6666666666666666,0.8571428571428571,0.25,0.3333333333333333,0.8115942028985508,0.9387755102040817,0.908256880733945,0.8333333333333334,0.7037037037037037,1.0,1.0,0.0,0.8125,1.0,0.75,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.49852703207335797,0.07971352950334734,0.0,0.12507480550568523,0.44662667238013615,0.11259850474843403,0.17983441370900455,0.7388049074142001,0.4597375780065377,0.5979114458630294,0.47706053500086854,0.3211804863038288,0.034545231512498,0.3627618788043972,0.3276552214908379,0.5833496367596614,0.6618250451337601,0.3647225336838042,0.0,0.9227987518346304,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,1.0,0.5,0.16666666666666666,0.9491525423728814,0.6865671641791045,0.9252336448598131,1.0,0.9047619047619048,1.0,0.6071428571428571,0.0,0.9285714285714286,1.0,0.75,0.0,0.918918918918919,0.0,0.0,0.0,0.0
5,0.2830975629910338,0.5337170945926998,0.43197045480438273,0.4185860362968679,0.39963193429992877,0.806378132118451,0.7416019238509014,0.8382584979276378,0.7466338357431442,0.3640431339209808,0.1874231032125769,0.0,0.29233538323083846,0.30101694915254235,0.18647612408504705,0.13267510027769208,0.4958894969697451,0.47777639635719393,0.47385702274934904,0.6225817847806119,0.2909695937060458,0.43649707675083965,0.8150401191296565,0.14319282202482958,0.4462990855741294,0.7072777521879319,0.46998813266432093,0.0,0.9321291097045576,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6666666666666666,0.8571428571428571,0.5,0.0,0.8115942028985508,0.9183673469387755,0.8715596330275229,0.75,0.5925925925925926,1.0,1.0,0.034482758620689655,0.875,1.0,1.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.44593039188818856,0.09477395271671506,0.0,0.1329316812549733,0.517231336763421,0.16185145968839812,0.15149735760422783,0.685367067485381,0.45948682691337633,0.6161788510017249,0.5700293702855517,0.325233907663991,0.025628104002337133,0.33580487040747725,0.3781770030435986,0.5761890593785863,0.793171134872669,0.3459086730003065,0.0,0.9191576053726992,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.9333333333333333,0.6428571428571429,0.9313725490196079,1.0,0.8421052631578947,1.0,0.5862068965517241,1.0,0.875,1.0,0.6666666666666666,0.0,0.9444444444444444,0.0,0.0,0.0,0.0
6,0.27845697614211856,0.5425792088345732,0.44059562485067744,0.3941712381569994,0.39643675108734133,0.8246013667425968,0.7470699298619614,0.7522302378007466,0.7360703356240939,0.35724193476218175,0.12563226247436773,0.0,0.30528473576321186,0.38007532956685497,0.19675845242244686,0.15756453769412732,0.506456335999534,0.4773723308364156,0.4995081993975953,0.6342118278810146,0.31177600658669624,0.3913422067421321,0.8163549810295527,0.15455246162941233,0.4294673942566483,0.8134960847535698,0.4534987820366014,0.0,0.9201273834798309,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.9285714285714286,0.5,0.3333333333333333,0.8405797101449275,0.8979591836734694,0.908256880733945,0.8333333333333334,0.6296296296296297,1.0,1.0,0.0,0.9375,1.0,1.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.42745475961023666,0.07269419395665243,0.0,0.1382480132225417,0.4096038317908751,0.12894015532206488,0.17595038474790398,0.698902415854318,0.4640626062258749,0.6231736470540313,0.5209578753090576,0.3310606520551272,0.04493322859387274,0.3358599519008297,0.3135037493548681,0.5511730344674604,0.5818918651774241,0.3432560631608806,0.0,0.93341585902197,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.9285714285714286,1.0,0.5,0.9354838709677419,0.6875,0.9252336448598131,1.0,0.8947368421052632,1.0,0.5930232558139535,0.0,0.9375,1.0,0.6666666666666666,0.0,0.9714285714285714,0.0,0.0,0.0,0.0
7,0.27317180994166124,0.5368236270587265,0.43616878839920736,0.4034702353348405,0.39787054349059625,0.8200455580865603,0.773156506788132,0.8061760973159167,0.7733873997589505,0.42129401762942414,0.17019822282980177,0.0,0.2646867656617169,0.3747457627118644,0.1969327291739282,0.1745860331173506,0.48891818973711315,0.47168433158238277,0.4766221257213756,0.6335193951812337,0.35530423446808995,0.3535265580296057,0.8366323693653019,0.13285839363620716,0.37736734240351616,0.7191616766467066,0.47394391122400115,0.0,0.9290561320661124,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6666666666666666,0.9285714285714286,0.5,0.3333333333333333,0.8260869565217391,0.8979591836734694,0.8807339449541285,0.8333333333333334,0.7037037037037037,1.0,1.0,0.0,0.875,1.0,1.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.4091560924734921,0.08146306353464634,0.0,0.13827508749934703,0.45521927115503397,0.15021601861083417,0.16443863218056767,0.7041292187315302,0.45817671301118607,0.6419536596762224,0.5015831459291332,0.2977832299862949,0.05213626607473721,0.30895502742230346,0.34347733560331983,0.5766444472393409,0.7075591407595395,0.34908756325716916,0.0,0.9222103228824304,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.9344262295081968,0.6666666666666666,0.96,1.0,0.8260869565217391,1.0,0.5795454545454546,0.0,0.9333333333333333,1.0,0.6666666666666666,0.0,0.9444444444444444,0.0,0.0,0.0,0.0
8,0.2691707589653236,0.5352891959053374,0.43877174858819645,0.39443310324666814,0.3941327917130786,0.8200455580865603,0.7511383046251972,0.830563980243618,0.7439807437371311,0.41306098706877264,0.19466848940533152,0.0,0.3023348832558372,0.3325988700564972,0.16547577553154408,0.16558675305975523,0.5027204778509416,0.4775627078606285,0.4640108073692545,0.6181445629901787,0.33962652517467323,0.39221296181117055,0.8256540645866501,0.15325785184575436,0.34697153016123855,0.7779364348226624,0.4928275488746851,0.0,0.9332402428619615,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6666666666666666,0.9285714285714286,0.25,0.3333333333333333,0.8260869565217391,0.8979591836734694,0.908256880733945,0.75,0.7037037037037037,1.0,1.0,0.034482758620689655,0.75,1.0,1.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.422552295509681,0.055948451988055946,0.0,0.13646416320635493,0.40705741351095953,0.15159256007024827,0.16967908520841019,0.6899179175250989,0.4616080817184918,0.6450351903912218,0.5678328032712403,0.2995008319467554,0.0751788268955651,0.3139906861298038,0.2991353119887824,0.5534825707345894,0.620257813360755,0.3128022834791342,0.0,0.9177595715048793,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.9193548387096774,0.6875,0.9611650485436893,1.0,0.8636363636363636,1.0,0.5795454545454546,1.0,0.9230769230769231,1.0,0.5714285714285714,0.0,0.9444444444444444,0.0,0.0,0.0,0.0
9,0.2654533269816674,0.5386418400784544,0.4409934700575215,0.3952416439940192,0.39812473603310516,0.8223234624145785,0.7666298886088634,0.785390867145563,0.7645636085163025,0.3656091995167569,0.1696514012303486,0.0,0.34058297085145744,0.3576647834274953,0.2185430463576159,0.20616065000514244,0.5186117752342524,0.4591427594566873,0.47236121427813466,0.6266374620221861,0.34831730494345275,0.3230501306132604,0.8274045735015723,0.15705188167416242,0.3933430455072965,0.8062643942883464,0.42353896441881284,0.0,0.9239469037084069,0.0,0.0,0.0,0.0,0.8571428571428571,0.5,0.0,0.6666666666666666,0.9285714285714286,0.5,0.3333333333333333,0.8260869565217391,0.8979591836734694,0.8899082568807339,0.75,0.7407407407407407,1.0,1.0,0.0,0.9375,1.0,1.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.41564717552203884,0.07001805461521102,0.0,0.14433426561573015,0.44701784117120935,0.13402447496392883,0.15227712994264445,0.6752750226671769,0.4576474005227999,0.6448623906884227,0.529790564031493,0.296607900130971,0.08756490660192866,0.3164599528607696,0.3086777467274599,0.5886917960088692,0.5818568626799189,0.3356653741440475,0.0,0.9279307329977258,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6666666666666666,1.0,1.0,0.25,0.9344262295081968,0.676923076923077,0.9509803921568627,1.0,0.8695652173913043,1.0,0.5795454545454546,0.0,0.9375,1.0,0.8,0.0,0.9714285714285714,0.0,0.0,0.0,0.0
10,0.2619115816642152,0.5391591769321339,0.44033645794223175,0.39486412562380463,0.39670286104701885,0.826879271070615,0.7659032898271254,0.8648714077896816,0.7664142205463181,0.43854311154861514,0.15789473684210525,0.0,0.28428578571071444,0.29444444444444445,0.18621470895782502,0.1605471562275018,0.5096255934083682,0.46336990644329096,0.4653433625284673,0.640740479050378,0.3773399352765612,0.3677074262968031,0.8043944902533882,0.15057883275587253,0.4376898195017161,0.7897282358360203,0.47521392434053006,0.0,0.9223942935375702,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6666666666666666,0.9285714285714286,0.25,0.3333333333333333,0.8115942028985508,0.8979591836734694,0.8899082568807339,0.75,0.8148148148148148,1.0,1.0,0.034482758620689655,0.9375,1.0,1.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.4053769000103402,0.05950847544953372,0.0,0.14495487686738387,0.46933629514003544,0.12993251048823493,0.1503129513721714,0.6737973717558268,0.4626832088017815,0.6525054653252298,0.4882203462830563,0.2864285404279328,0.06525962557400213,0.3409534233329864,0.33748721131107123,0.5429429061504534,0.6322602057749751,0.3342999838891574,0.0,0.9312939632743108,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.9180327868852459,0.676923076923077,0.9509803921568627,1.0,0.8461538461538461,1.0,0.6,1.0,0.9375,1.0,0.6666666666666666,0.0,0.9714285714285714,0.0,0.0,0.0,0.0
11,0.2587279032842509,0.5389879869862156,0.4311211570753988,0.4009327390899487,0.3995948132067643,0.826879271070615,0.7601489464755257,0.8050677882996686,0.7673548946276942,0.3878697033424314,0.14408749145591251,0.0,0.3137843107844608,0.353728813559322,0.18133495991634715,0.18507662244163325,0.48911146942871286,0.4584045628321885,0.5002693679648026,0.5843001483784357,0.35678509759974386,0.2969274785421072,0.8168381531734905,0.14965090435602518,0.4689910038931002,0.7671119299861815,0.39051862338906124,0.0,0.9153901863132206,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6666666666666666,0.9285714285714286,0.5,0.3333333333333333,0.8260869565217391,0.8979591836734694,0.9174311926605505,0.75,0.7037037037037037,1.0,1.0,0.0,0.9375,1.0,0.75,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.4692905286522481,0.06613540816966806,0.0,0.15521590740465943,0.44457856990698,0.16810727845544873,0.17741299418318052,0.7147450282442157,0.45204844388761817,0.6228230410227357,0.45978494145381354,0.28837284532556956,0.07301033828837096,0.31905908123360227,0.27904834996162703,0.5748920456838452,0.6766342989477105,0.34228102189781023,0.0,0.9333491808999732,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.95,0.7096774193548387,0.9345794392523364,1.0,0.8636363636363636,1.0,0.5795454545454546,0.0,0.8823529411764706,1.0,0.6,0.0,0.9714285714285714,0.0,0.0,0.0,0.0
