run,window_nm,best_epoch,cls_resnet,frozen_agg,layer,row_type,n_rows,gamma_0_mean,gamma_1_mean,ratio_mean,gamma_0_p5,gamma_0_p25,gamma_0_p50,gamma_0_p75,gamma_0_p95,gamma_1_p5,gamma_1_p25,gamma_1_p50,gamma_1_p75,gamma_1_p95,ratio_p5,ratio_p25,ratio_p50,ratio_p75,ratio_p95,nbr_mass_biased_mean,nbr_mass_unbiased_mean,nbr_mass_delta_mean,nbr_mass_delta_p50,nbr_share_uniform_mean
gnn_lcpn_scratch_gt_L4_H4_resnet4x128,10000.0,7,True,False,2,cls,2423696,1.5556806316197471,0.9985572844618922,1.097859219886471,0.4518559443749226,0.6998419960022738,1.0115794542598984,1.7988709151287874,4.41570447353313,0.4954501908047905,0.7673614893618194,0.9885530946569391,1.2161860006463678,1.5310874616820318,0.15667510701081502,0.47315125896148075,0.9885530946569391,1.5310874616820318,2.4831331052955727,0.21948750288480925,0.09272669757441789,0.12676080531293282,0.11750000000000001,0.09051883693440424
gnn_lcpn_scratch_gt_L4_H4_resnet4x128,10000.0,7,True,False,2,node,25927130,1.1070768137996276,1.3758708623968277,2.072636554092199,0.285101826750391,0.47315125896148075,0.7498942093324559,1.273503081016663,2.985382618917963,0.716143410212902,1.0115794542598984,1.3031667784523,1.678804018122559,2.264644307593062,0.4415704473533125,0.9660508789898131,1.678804018122559,2.786121168629772,4.954501908047906,0.5402021335922723,0.23804405480833582,0.3021580787856589,0.28750000000000003,0.23813424067005273
gnn_lcpn_scratch_gt_L4_H4_resnet4x128,10000.0,7,True,False,3,cls,2423696,11.934403470237246,0.9233696137574906,0.1750937024921902,1.5310874616820318,4.41570447353313,9.01571137605957,19.724227361148536,26.607250597988084,0.638263486190549,0.8222426499470712,0.9225714271547638,1.035142166679343,1.188502227437019,0.03507518739525679,0.04841723675840994,0.09225714271547629,0.20183663636815619,0.6237348354824191,0.14709931034733692,0.06567112851381923,0.08142818183376359,0.0775,0.09051883693440424
gnn_lcpn_scratch_gt_L4_H4_resnet4x128,10000.0,7,True,False,3,node,25927130,3.430082787223059,1.1200262433682833,0.5452324195548078,0.8810488730080147,1.4962356560944328,2.4831331052955727,4.841723675840999,8.609937521846016,0.7673614893618194,0.9660508789898131,1.1091748152624008,1.2445146117713843,1.4962356560944328,0.12445146117713857,0.22130947096056386,0.43151907682776547,0.7673614893618194,1.333521432163324,0.48283541157779747,0.23888173636955085,0.24395367520837724,0.2425,0.23813424067005273
gnn_lcpn_scratch_gt_L4_H4_resnet4x128_w20um,20000.0,0,True,False,0,cls,2423696,1.2552610635757446,0.6246986985206604,0.49766436219215393,1.2445146117713843,1.2445146117713843,1.2445146117713843,1.2445146117713843,1.2445146117713843,0.6237348354824191,0.6237348354824191,0.6237348354824191,0.6237348354824191,0.6237348354824191,0.4954501908047905,0.4954501908047905,0.4954501908047905,0.4954501908047905,0.4954501908047905,0.010849710540365301,0.0061685064925362685,0.004681204047829033,0.0025,0.04694076990013073
gnn_lcpn_scratch_gt_L4_H4_resnet4x128_w20um,20000.0,0,True,False,0,node,53471038,2.3777962394034104,1.1518948822336375,0.5351703625948082,1.333521432163324,1.678804018122559,2.1134890398366477,2.985382618917963,4.120975190973304,0.32734069487883827,0.6683439175686149,1.1350108156723142,1.5667510701081502,2.1134890398366477,0.1333521432163324,0.2917427014001166,0.4954501908047905,0.716143410212902,1.1091748152624008,0.29164209464267876,0.14183280260774234,0.14980929203455,0.1275,0.12534331753141603
gnn_lcpn_scratch_gt_L4_H4_resnet4x128_w20um,20000.0,0,True,False,1,cls,2423696,0.8718984157913563,0.7494302454618936,1.1762778236768352,0.4216965034285822,0.5688529308438414,0.7673614893618194,1.1091748152624008,1.6405897731995387,0.19275249131909367,0.298538261891796,0.46238102139926035,0.9885530946569391,2.2130947096056364,0.18407720014689563,0.3198895109691397,0.5308844442309885,1.4962356560944328,4.216965034285822,0.10312732618523594,0.043597672486560726,0.05952965369985872,0.0225,0.04694076990013073
gnn_lcpn_scratch_gt_L4_H4_resnet4x128_w20um,20000.0,0,True,False,1,node,53471038,2.825658316668508,2.378301432221886,1.8037261772338509,0.6839116472814293,1.035142166679343,1.9275249131909367,3.9355007545577725,7.673614893618185,0.285101826750391,0.7498942093324559,1.7179083871575893,3.58921934645005,6.3826348619054825,0.09015711376059571,0.26607250597988114,0.6683439175686149,2.4266100950824145,6.839116472814292,0.44279286619802666,0.109333206485383,0.3334596597155925,0.1875,0.12534331753141603
gnn_lcpn_scratch_gt_L4_H4_resnet4x128_w20um,20000.0,0,True,False,2,cls,2423696,2.882179474840044,0.7324516728969809,0.5059331239495005,0.32734069487883827,1.6032453906900417,2.6001595631652723,3.8459178204535354,6.237348354824191,0.26607250597988114,0.5688529308438414,0.7498942093324559,0.9225714271547638,1.1614486138403437,0.08035261221856177,0.17179083871575876,0.2722701308077913,0.46238102139926035,2.01836636368156,0.10548187385899263,0.05700044397676286,0.04848142988210508,0.0475,0.04694076990013073
gnn_lcpn_scratch_gt_L4_H4_resnet4x128_w20um,20000.0,0,True,False,2,node,53471038,2.7617709851650045,1.4068145829199954,1.3546889714072603,0.17988709151287874,1.3645831365889238,2.3173946499684797,3.758374042884443,6.683439175686149,0.4518559443749226,1.0592537251772898,1.4621771744567182,1.7579236139586931,2.264644307593062,0.15310874616820302,0.3349654391578276,0.5821032177708716,1.0115794542598984,6.531305526474729,0.3692103151965554,0.12505788871059983,0.24415242648624638,0.2475,0.12534331753141603
