run,window_nm,best_epoch,cls_resnet,frozen_agg,layer,row_type,n_rows,gamma_0_mean,gamma_1_mean,ratio_mean,gamma_0_p5,gamma_0_p25,gamma_0_p50,gamma_0_p75,gamma_0_p95,gamma_1_p5,gamma_1_p25,gamma_1_p50,gamma_1_p75,gamma_1_p95,ratio_p5,ratio_p25,ratio_p50,ratio_p75,ratio_p95,nbr_mass_biased_mean,nbr_mass_unbiased_mean,nbr_mass_delta_mean,nbr_mass_delta_p50,nbr_share_uniform_mean
gnn_lcpn_scratch_gt_L4_H4_frozenagg,10000.0,13,False,True,1,cls,6144,0.9769585341467367,0.9104543848564693,0.9319298943349471,0.9660508789898131,0.9660508789898131,0.9660508789898131,0.9885530946569391,0.9885530946569391,0.9015711376059571,0.9015711376059571,0.9015711376059571,0.9015711376059571,0.9225714271547638,0.9225714271547638,0.9225714271547638,0.9225714271547638,0.9440608762859236,0.9440608762859236,0.23854889245800828,0.11741936356884253,0.12112952886794422,0.11750000000000001,0.08899263237435662
gnn_lcpn_scratch_gt_L4_H4_frozenagg,10000.0,13,False,True,1,node,67434,0.9627511234039775,0.9245025450802112,0.9604816204691837,0.9225714271547638,0.9440608762859236,0.9660508789898131,0.9660508789898131,0.9885530946569391,0.9015711376059571,0.9225714271547638,0.9225714271547638,0.9440608762859236,0.9440608762859236,0.9225714271547638,0.9440608762859236,0.9660508789898131,0.9660508789898131,0.9885530946569391,0.42605744674260443,0.23225674344837766,0.19380070329323235,0.1975,0.23279275520886908
gnn_lcpn_scratch_gt_L4_H4_frozenagg,10000.0,13,False,True,2,cls,6144,1.0789577153821786,1.14704574427257,1.0631137864353757,1.0839269140212038,1.0839269140212038,1.0839269140212038,1.0839269140212038,1.0839269140212038,1.1350108156723142,1.1350108156723142,1.1350108156723142,1.1614486138403437,1.1614486138403437,1.0592537251772898,1.0592537251772898,1.0592537251772898,1.0592537251772898,1.0592537251772898,0.17631554610125022,0.06466692898356996,0.11164861715830436,0.1075,0.08899263237435662
gnn_lcpn_scratch_gt_L4_H4_frozenagg,10000.0,13,False,True,2,node,67434,1.09223366904118,1.0622001766953444,0.9727614784992388,1.0592537251772898,1.0839269140212038,1.0839269140212038,1.1091748152624008,1.1091748152624008,1.035142166679343,1.0592537251772898,1.0592537251772898,1.0839269140212038,1.0839269140212038,0.9440608762859236,0.9660508789898131,0.9660508789898131,0.9885530946569391,1.0115794542598984,0.4604523319944487,0.23314208297727,0.227310249014527,0.2325,0.23279275520886908
gnn_lcpn_scratch_gt_L4_H4_frozenagg,10000.0,13,False,True,3,cls,6144,1.096163446820962,0.930009557021549,0.8484487941702051,1.0839269140212038,1.0839269140212038,1.1091748152624008,1.1091748152624008,1.1091748152624008,0.9225714271547638,0.9225714271547638,0.9225714271547638,0.9225714271547638,0.9440608762859236,0.8413951416451956,0.8413951416451956,0.8413951416451956,0.8609937521846007,0.8609937521846007,0.21731825437988542,0.10007954050039795,0.11723871387766849,0.1125,0.08899263237435662
gnn_lcpn_scratch_gt_L4_H4_frozenagg,10000.0,13,False,True,3,node,67434,1.1208502553810191,0.9509560283942237,0.8487741484427984,1.0839269140212038,1.1091748152624008,1.1091748152624008,1.1350108156723142,1.1614486138403437,0.9225714271547638,0.9440608762859236,0.9440608762859236,0.9660508789898131,0.9885530946569391,0.8035261221856177,0.8222426499470712,0.8413951416451956,0.8609937521846007,0.9015711376059571,0.42437232012437337,0.226395240344723,0.19797707977821405,0.2025,0.23279275520886908
gnn_lcpn_scratch_gt_L4_H4_resnet4x128,10000.0,7,True,False,0,cls,6144,3.911832332611084,0.5242000818252563,0.13400371372699738,3.9355007545577725,3.9355007545577725,3.9355007545577725,3.9355007545577725,3.9355007545577725,0.518800038928961,0.518800038928961,0.518800038928961,0.518800038928961,0.518800038928961,0.1333521432163324,0.1333521432163324,0.1333521432163324,0.1333521432163324,0.1333521432163324,0.05556630340151969,0.035592785630342405,0.019973517771177285,0.0175,0.08899263237435662
gnn_lcpn_scratch_gt_L4_H4_resnet4x128,10000.0,7,True,False,0,node,67434,6.979661314269736,0.5129435369362335,0.07992099620919546,3.8459178204535354,5.0699070827470445,6.3826348619054825,8.035261221856176,12.445146117713843,0.18836490894898,0.2722701308077913,0.38459178204535355,0.6095368972401694,1.3031667784523,0.024266100950824168,0.04315190768277655,0.06237348354824192,0.09440608762859236,0.20653801558105292,0.3066046503062557,0.2309589908696682,0.07564565943882487,0.0525,0.23279275520886908
gnn_lcpn_scratch_gt_L4_H4_resnet4x128,10000.0,7,True,False,1,cls,6144,6.428883344594699,0.36265989404152305,0.06003701973046797,3.8459178204535354,5.0699070827470445,6.095368972401694,7.498942093324558,9.885530946569391,0.15310874616820302,0.24266100950824168,0.3349654391578276,0.4518559443749226,0.6998419960022738,0.024266100950824168,0.03845917820453535,0.0518800038928961,0.0716143410212902,0.12735030810166617,0.04330596988251282,0.03136185393496523,0.011944115948911834,0.0075,0.08899263237435662
gnn_lcpn_scratch_gt_L4_H4_resnet4x128,10000.0,7,True,False,1,node,67434,11.344676268082354,2.019526060907388,0.2317983411922478,4.41570447353313,7.161434102129027,10.115794542598982,14.288939585111036,22.130947096056364,0.5688529308438414,1.0592537251772898,1.6405897731995387,2.5409727055493065,4.841723675840999,0.04027170343254591,0.09015711376059571,0.16788040181225605,0.298538261891796,0.638263486190549,0.5550691416785517,0.23196834345728237,0.32310079820199095,0.2775,0.23279275520886908
