epoch,train_loss,window_accuracy,window_balanced_accuracy,window_macro_precision,window_macro_f1,cell_accuracy,cell_balanced_accuracy,cell_macro_precision,cell_macro_f1,window_recall_astrocyte,window_recall_microglia,window_recall_oligo,window_recall_putative_cge,window_recall_putative_parvalbumin,window_recall_putative_somatostatin,window_recall_pyramidal,window_recall_thalamocortical,cell_recall_astrocyte,cell_recall_microglia,cell_recall_oligo,cell_recall_putative_cge,cell_recall_putative_parvalbumin,cell_recall_putative_somatostatin,cell_recall_pyramidal,cell_recall_thalamocortical,window_precision_astrocyte,window_precision_microglia,window_precision_oligo,window_precision_putative_cge,window_precision_putative_parvalbumin,window_precision_putative_somatostatin,window_precision_pyramidal,window_precision_thalamocortical,cell_precision_astrocyte,cell_precision_microglia,cell_precision_oligo,cell_precision_putative_cge,cell_precision_putative_parvalbumin,cell_precision_putative_somatostatin,cell_precision_pyramidal,cell_precision_thalamocortical
0,0.21562660674011838,0.8599915170879516,0.7303601273823481,0.696687998108934,0.7111005419736138,0.9635193133047211,0.8776044607566347,0.9661039226457205,0.9135722253836326,0.9960994048576484,0.7485714285714286,0.6256800870511425,0.3919249286672523,0.9078280323022282,0.6862144036148873,0.9141670526402436,0.5723956813539539,1.0,0.8333333333333334,0.6666666666666666,0.6363636363636364,0.9714285714285714,0.9130434782608695,1.0,1.0,0.9883493596137732,0.7952076677316294,0.4759933774834437,0.38659385243699285,0.9066429868299486,0.5523085682507316,0.9432140627525296,0.525194109772423,1.0,1.0,1.0,0.9130434782608695,0.9714285714285714,0.875,0.9693593314763231,1.0
1,0.18107634700067407,0.8676298512684759,0.7602728560977352,0.7155690767521479,0.733850654900374,0.9635193133047211,0.8776044607566347,0.9705227743271221,0.9158267257797471,0.9973861991314139,0.7930827067669173,0.750816104461371,0.4077509244315512,0.9033537371773249,0.6699167018540555,0.925560746917228,0.6343157280420193,1.0,0.8333333333333334,0.6666666666666666,0.6363636363636364,0.9714285714285714,0.9130434782608695,1.0,1.0,0.9938293865448572,0.8454632895158705,0.5054945054945055,0.4073071350343861,0.9168036407846415,0.585997160290111,0.9415105540072735,0.528146942345538,1.0,1.0,1.0,0.9130434782608695,0.9714285714285714,0.9130434782608695,0.9666666666666667,1.0
2,0.17598922520575455,0.8659382199747823,0.7719722297612106,0.713680838530245,0.7356634080493787,0.9613733905579399,0.8738165819687559,0.9612348514994755,0.9084041886331491,0.9981502332314621,0.8147368421052632,0.808487486398259,0.3904403903382432,0.9078404333419314,0.701256326875305,0.9198792568176039,0.6349868689816166,1.0,0.8333333333333334,0.6666666666666666,0.6060606060606061,0.9714285714285714,0.9130434782608695,1.0,1.0,0.9939534697473271,0.8702216511403791,0.46876971608832807,0.40763439101903265,0.9140909261178468,0.56182890181537,0.9443971103424137,0.548550541971263,1.0,1.0,1.0,0.9090909090909091,0.9714285714285714,0.84,0.9693593314763231,1.0
3,0.17405500492373788,0.865811966517253,0.7713695196693766,0.7299061671974478,0.7460480307604284,0.9613733905579399,0.8754634857895728,0.9599012370311253,0.9057601755856449,0.9983110825156828,0.8156390977443609,0.7976060935799782,0.3818464115712272,0.9069922022262347,0.7154263340590161,0.9190684051653707,0.6360665304931427,1.0,0.8333333333333334,0.6666666666666666,0.5757575757575758,0.9714285714285714,0.9565217391304348,1.0,1.0,0.9960280842527582,0.9061142666221182,0.57265625,0.41628680455537576,0.9155690196912986,0.550692887926486,0.9452301876159688,0.5366718369155772,1.0,1.0,1.0,0.95,0.9714285714285714,0.7857142857142857,0.9720670391061452,1.0
4,0.1729716013974459,0.8646430905526106,0.7733967368729222,0.731306380772874,0.7483492955182136,0.9613733905579399,0.8754634857895728,0.9599012370311253,0.9057601755856449,0.9984719317999035,0.8219548872180451,0.8008705114254625,0.3989594612079239,0.9078106708466438,0.7103648338149893,0.9162058531203661,0.6325357455500438,1.0,0.8333333333333334,0.6666666666666666,0.5757575757575758,0.9714285714285714,0.9565217391304348,1.0,1.0,0.9962685070015648,0.9061671087533156,0.5841269841269842,0.4011036409196095,0.9159251288724288,0.5554721770787326,0.9464928234462434,0.5448946759841135,1.0,1.0,1.0,0.95,0.9714285714285714,0.7857142857142857,0.9720670391061452,1.0
5,0.17259787899696907,0.8678687426145854,0.7742603949598736,0.7342772695116887,0.7502204834643655,0.9656652360515021,0.8813923395445135,0.9713122559790539,0.9187417605768422,0.9984317194788483,0.8240601503759398,0.8063112078346029,0.40376718625508184,0.9070194845135816,0.6912868713567343,0.9227338232023972,0.6404727166618033,1.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.9714285714285714,0.9130434782608695,1.0,1.0,0.996108481104068,0.9166945466711275,0.5652173913043478,0.40785835156217753,0.9165810329184483,0.5748335613315093,0.9440811057451788,0.5528436854566521,1.0,1.0,1.0,0.9166666666666666,0.9714285714285714,0.9130434782608695,0.9693593314763231,1.0
6,0.17211723835777126,0.8635414672467174,0.775104397631013,0.7308397908505233,0.7490220087939643,0.9678111587982833,0.8851802183323922,0.9676523109243698,0.9193092490781412,0.9986327810841241,0.8243609022556391,0.8041349292709467,0.43156482597533485,0.9121262326633465,0.6782190977039543,0.9140374392321972,0.637758972862562,1.0,0.8333333333333334,0.6666666666666666,0.696969696969697,0.9714285714285714,0.9130434782608695,1.0,1.0,0.9953108091860046,0.9210349462365591,0.5777951524628616,0.38057433852584044,0.9109603971187096,0.5818306698593855,0.9473970390857993,0.5318149743290265,1.0,1.0,1.0,0.92,0.9714285714285714,0.875,0.9747899159663865,1.0
7,0.17192641555914626,0.8653630653349265,0.7766487851584054,0.7303195010930645,0.749363861466261,0.9635193133047211,0.8776044607566347,0.9620673860994482,0.911419396821309,0.9986729934051793,0.8282706766917293,0.8073993471164309,0.411298834841706,0.9088945217167007,0.6942700307638314,0.9173748309190021,0.6470090458126642,1.0,0.8333333333333334,0.6666666666666666,0.6363636363636364,0.9714285714285714,0.9130434782608695,1.0,1.0,0.996229291186971,0.9065174456879526,0.5765345765345765,0.39807808916189924,0.9154448960422875,0.5675241950305492,0.9464277905757171,0.5357997245245633,1.0,1.0,1.0,0.9130434782608695,0.9714285714285714,0.84,0.9720670391061452,1.0
8,0.1716778244697632,0.865773595368396,0.7779846823243188,0.7247700615177007,0.7464328089411136,0.9678111587982833,0.8851802183323922,0.9720673860994482,0.9215627626384004,0.9986729934051793,0.8297744360902256,0.8106637649619152,0.42414213433028936,0.9109952578424175,0.6792664937457844,0.9178674847258892,0.6524948934928508,1.0,0.8333333333333334,0.6666666666666666,0.696969696969697,0.9714285714285714,0.9130434782608695,1.0,1.0,0.9955104822223113,0.8995761330290186,0.5402465554749819,0.39207342406425866,0.9125909656709409,0.585624728152953,0.9463351208115282,0.5262030827156136,1.0,1.0,1.0,0.92,0.9714285714285714,0.9130434782608695,0.9720670391061452,1.0
9,0.1713848833400885,0.8617248202744898,0.7745567145418126,0.7333365333110552,0.7501777752901095,0.9635193133047211,0.8792513645774516,0.9586993888464477,0.9089812529166069,0.998592568763069,0.8273684210526315,0.8008705114254625,0.40592589566010884,0.9091078195995952,0.7163366363780935,0.9103265643601214,0.6279252990954187,1.0,0.8333333333333334,0.6666666666666666,0.6060606060606061,0.9714285714285714,0.9565217391304348,1.0,1.0,0.9963489006580003,0.9136499501826636,0.6102819237147595,0.39018531003920903,0.9160899632359373,0.5435175168511276,0.9487129093178835,0.5479057924888606,1.0,1.0,1.0,0.9090909090909091,1.0,0.7857142857142857,0.9747899159663865,1.0
